shipping_id,order_id,shipping_date,shipping_provider,delivery_status
2787,2787,2024-03-16,Amazon Logistics,Returned
2788,2788,2021-05-05,USPS,Processing
2789,2789,2021-10-03,USPS,Processing
2790,2790,2022-06-07,UPS,Delivered
2791,2791,2024-09-01,Bluedart,Out for Delivery
2792,2792,2024-01-20,Amazon Logistics,Delivered
2793,2793,2023-01-22,USPS,Shipped
2794,2794,2022-10-17,UPS,Returned
2795,2795,2023-12-05,FedEx,Returned
2796,2796,2024-02-24,Bluedart,Shipped
2797,2797,2024-09-21,Amazon Logistics,Returned
2798,2798,2023-07-15,UPS,Delivered
2799,2799,2022-08-10,Bluedart,Out for Delivery
2800,2800,2021-06-05,USPS,Pending
2801,2801,2024-01-27,Bluedart,Delivered
2802,2802,2022-12-08,Amazon Logistics,Pending
2803,2803,2022-11-02,DHL,Processing
2804,2804,2022-04-27,FedEx,Shipped
2805,2805,2023-01-23,Amazon Logistics,Returned
2806,2806,2023-06-13,USPS,Shipped
2807,2807,2021-11-23,Amazon Logistics,Processing
2808,2808,2021-12-22,Bluedart,Shipped
2809,2809,2023-10-20,DHL,Pending
2810,2810,2024-03-13,DHL,Shipped
2811,2811,2024-04-05,FedEx,Out for Delivery
2812,2812,2024-04-10,Amazon Logistics,Processing
2813,2813,2021-07-22,Amazon Logistics,Out for Delivery
2814,2814,2023-03-16,UPS,Out for Delivery
2815,2815,2024-03-24,UPS,Returned
2816,2816,2021-02-09,DHL,Delivered
2817,2817,2022-10-08,Amazon Logistics,Processing
2818,2818,2022-01-06,Amazon Logistics,Out for Delivery
2819,2819,2022-03-21,Amazon Logistics,Out for Delivery
2820,2820,2023-08-19,FedEx,Returned
2821,2821,2024-08-29,USPS,Returned
2822,2822,2022-06-07,Amazon Logistics,Delivered
2823,2823,2024-10-19,Bluedart,Shipped
2824,2824,2023-12-14,Amazon Logistics,Returned
2825,2825,2023-07-03,Amazon Logistics,Out for Delivery
2826,2826,2023-12-31,Bluedart,Out for Delivery
2827,2827,2023-08-20,UPS,Shipped
2828,2828,2023-03-04,UPS,Delivered
2829,2829,2021-10-21,UPS,Returned
2830,2830,2022-09-17,UPS,Pending
2831,2831,2023-03-09,FedEx,Returned
2832,2832,2022-10-10,UPS,Out for Delivery
2833,2833,2021-09-10,FedEx,Processing
2834,2834,2021-12-29,Amazon Logistics,Out for Delivery
2835,2835,2024-04-08,UPS,Returned
2836,2836,2024-06-26,Amazon Logistics,Delivered
2837,2837,2022-03-23,Bluedart,Shipped
2838,2838,2021-04-29,FedEx,Delivered
2839,2839,2021-10-27,DHL,Returned
2840,2840,2022-10-27,Bluedart,Processing
2841,2841,2024-07-15,Amazon Logistics,Pending
2842,2842,2024-06-30,DHL,Processing
2843,2843,2024-02-21,FedEx,Returned
2844,2844,2021-02-19,DHL,Delivered
2845,2845,2021-07-22,Amazon Logistics,Delivered
2846,2846,2024-03-19,Amazon Logistics,Out for Delivery
2847,2847,2021-11-15,UPS,Out for Delivery
2848,2848,2022-06-20,FedEx,Processing
2849,2849,2023-02-12,FedEx,Shipped
2850,2850,2021-07-13,FedEx,Out for Delivery
2851,2851,2022-09-22,Amazon Logistics,Returned
2852,2852,2021-11-27,FedEx,Processing
2853,2853,2022-04-21,USPS,Returned
2854,2854,2023-06-17,USPS,Processing
2855,2855,2021-09-06,USPS,Pending
2856,2856,2023-01-04,Amazon Logistics,Pending
2857,2857,2021-03-30,FedEx,Returned
2858,2858,2022-10-10,FedEx,Out for Delivery
2859,2859,2023-04-02,Amazon Logistics,Processing
2860,2860,2021-08-24,Amazon Logistics,Processing
2861,2861,2024-03-23,Bluedart,Returned
2862,2862,2023-12-10,DHL,Shipped
2863,2863,2021-12-10,USPS,Pending
2864,2864,2024-12-30,FedEx,Returned
2865,2865,2024-12-29,UPS,Processing
2866,2866,2024-11-27,UPS,Processing
2867,2867,2023-10-14,FedEx,Delivered
2868,2868,2023-03-05,USPS,Returned
2869,2869,2024-03-20,FedEx,Processing
2870,2870,2021-11-06,Bluedart,Returned
2871,2871,2022-11-20,DHL,Delivered
2872,2872,2022-07-04,DHL,Returned
2873,2873,2022-04-28,Bluedart,Returned
2874,2874,2023-11-12,DHL,Pending
2875,2875,2023-09-17,FedEx,Returned
2876,2876,2021-10-11,Amazon Logistics,Processing
2877,2877,2024-08-17,UPS,Processing
2878,2878,2022-02-19,Amazon Logistics,Returned
2879,2879,2022-02-14,UPS,Shipped
2880,2880,2025-01-03,UPS,Pending
2881,2881,2023-07-30,FedEx,Shipped
2882,2882,2022-02-16,Amazon Logistics,Delivered
2883,2883,2023-06-12,Bluedart,Out for Delivery
2884,2884,2023-03-18,USPS,Shipped
2885,2885,2022-04-27,USPS,Returned
2886,2886,2024-04-24,FedEx,Shipped
2887,2887,2024-05-01,Amazon Logistics,Processing
2888,2888,2023-12-11,Amazon Logistics,Shipped
2889,2889,2023-07-24,Amazon Logistics,Shipped
2890,2890,2022-01-15,USPS,Returned
2891,2891,2021-07-05,DHL,Shipped
2892,2892,2024-03-08,FedEx,Shipped
2893,2893,2024-02-28,FedEx,Delivered
2894,2894,2024-09-29,Bluedart,Processing
2895,2895,2024-11-22,DHL,Returned
2896,2896,2021-06-20,UPS,Shipped
2897,2897,2021-05-08,Bluedart,Returned
2898,2898,2021-04-06,FedEx,Processing
2899,2899,2021-06-22,UPS,Delivered
2900,2900,2023-01-02,UPS,Pending
2901,2901,2022-09-17,Amazon Logistics,Out for Delivery
2902,2902,2024-01-11,UPS,Processing
2903,2903,2024-10-06,Bluedart,Returned
2904,2904,2023-05-03,Bluedart,Returned
2905,2905,2021-05-18,Amazon Logistics,Delivered
2906,2906,2022-06-08,DHL,Delivered
2907,2907,2023-09-23,FedEx,Pending
2908,2908,2024-11-26,Amazon Logistics,Delivered
2909,2909,2022-12-23,Amazon Logistics,Returned
2910,2910,2024-05-19,Bluedart,Shipped
2911,2911,2024-04-23,Amazon Logistics,Processing
2912,2912,2024-03-28,DHL,Processing
2913,2913,2021-02-26,Amazon Logistics,Pending
2914,2914,2024-04-16,UPS,Delivered
2915,2915,2024-05-04,DHL,Processing
2916,2916,2021-06-19,DHL,Pending
2917,2917,2022-02-14,UPS,Shipped
2918,2918,2023-11-16,DHL,Processing
2919,2919,2022-07-28,UPS,Pending
2920,2920,2023-01-23,USPS,Out for Delivery
2921,2921,2024-11-19,Bluedart,Processing
2922,2922,2023-02-08,USPS,Pending
2923,2923,2022-06-16,DHL,Out for Delivery
2924,2924,2021-09-09,DHL,Shipped
2925,2925,2023-02-24,USPS,Delivered
2926,2926,2024-09-25,USPS,Processing
2927,2927,2022-08-25,UPS,Out for Delivery
2928,2928,2022-12-30,USPS,Processing
2929,2929,2021-02-19,UPS,Processing
2930,2930,2023-12-26,UPS,Delivered
2931,2931,2021-10-19,Bluedart,Out for Delivery
2932,2932,2022-07-25,FedEx,Shipped
2933,2933,2021-02-03,Amazon Logistics,Delivered
2934,2934,2024-08-01,DHL,Out for Delivery
2935,2935,2022-04-16,UPS,Out for Delivery
2936,2936,2023-04-25,UPS,Pending
2937,2937,2021-07-08,USPS,Delivered
2938,2938,2022-12-25,USPS,Shipped
2939,2939,2023-11-20,DHL,Processing
2940,2940,2022-03-17,Amazon Logistics,Processing
2941,2941,2024-01-28,Amazon Logistics,Shipped
2942,2942,2021-11-25,Bluedart,Delivered
2943,2943,2022-08-21,Bluedart,Shipped
2944,2944,2024-08-08,Amazon Logistics,Pending
2945,2945,2021-11-16,FedEx,Out for Delivery
2946,2946,2022-04-07,FedEx,Out for Delivery
2947,2947,2024-04-03,USPS,Returned
2948,2948,2021-06-16,Bluedart,Returned
2949,2949,2022-10-11,FedEx,Out for Delivery
2950,2950,2025-01-03,DHL,Shipped
2951,2951,2021-08-07,USPS,Shipped
2952,2952,2023-05-21,Bluedart,Pending
2953,2953,2021-09-28,DHL,Returned
2954,2954,2023-04-16,Amazon Logistics,Out for Delivery
2955,2955,2021-07-04,Amazon Logistics,Processing
2956,2956,2021-03-15,USPS,Out for Delivery
2957,2957,2022-08-23,Bluedart,Returned
2958,2958,2024-01-27,USPS,Delivered
2959,2959,2022-02-23,USPS,Shipped
2960,2960,2021-09-08,FedEx,Processing
2961,2961,2024-05-09,USPS,Returned
2962,2962,2022-06-13,FedEx,Out for Delivery
2963,2963,2023-05-27,Bluedart,Shipped
2964,2964,2023-04-14,Amazon Logistics,Out for Delivery
2965,2965,2024-09-06,Bluedart,Delivered
2966,2966,2023-04-17,FedEx,Out for Delivery
2967,2967,2021-03-14,DHL,Delivered
2968,2968,2021-01-19,USPS,Processing
2969,2969,2024-10-22,USPS,Pending
2970,2970,2024-09-12,UPS,Pending
2971,2971,2021-11-03,UPS,Delivered
2972,2972,2023-02-01,FedEx,Shipped
2973,2973,2022-10-24,FedEx,Delivered
2974,2974,2023-11-18,FedEx,Returned
2975,2975,2021-07-13,FedEx,Out for Delivery
2976,2976,2022-07-18,USPS,Processing
2977,2977,2023-08-21,DHL,Pending
2978,2978,2024-07-13,DHL,Returned
2979,2979,2021-05-29,Amazon Logistics,Processing
2980,2980,2024-07-20,UPS,Shipped
2981,2981,2022-12-01,Bluedart,Pending
2982,2982,2024-10-30,DHL,Processing
2983,2983,2023-12-03,DHL,Returned
2984,2984,2023-04-06,UPS,Delivered
2985,2985,2024-12-26,Bluedart,Out for Delivery
2986,2986,2021-11-07,Amazon Logistics,Delivered
2987,2987,2023-07-10,DHL,Delivered
2988,2988,2022-04-17,DHL,Pending
2989,2989,2023-01-18,FedEx,Pending
2990,2990,2024-11-30,UPS,Returned
2991,2991,2025-01-03,USPS,Pending
2992,2992,2024-09-21,DHL,Delivered
2993,2993,2022-01-14,Amazon Logistics,Processing
2994,2994,2023-02-03,Bluedart,Delivered
2995,2995,2024-05-26,Bluedart,Processing
2996,2996,2023-08-12,Bluedart,Processing
2997,2997,2021-11-16,FedEx,Pending
2998,2998,2022-01-13,FedEx,Returned
2999,2999,2022-06-10,UPS,Delivered
3000,3000,2021-09-01,UPS,Returned
3001,3001,2022-02-06,FedEx,Delivered
3002,3002,2022-05-06,DHL,Processing
3003,3003,2024-03-01,UPS,Delivered
3004,3004,2023-03-22,Amazon Logistics,Pending
3005,3005,2021-10-20,FedEx,Out for Delivery
3006,3006,2024-01-20,Bluedart,Returned
3007,3007,2023-05-18,Bluedart,Pending
3008,3008,2023-08-05,Bluedart,Delivered
3009,3009,2023-10-19,Amazon Logistics,Out for Delivery
3010,3010,2024-11-05,DHL,Returned
3011,3011,2024-11-29,UPS,Processing
3012,3012,2024-08-07,DHL,Delivered
3013,3013,2021-03-08,FedEx,Returned
3014,3014,2024-01-27,FedEx,Delivered
3015,3015,2021-02-01,FedEx,Delivered
3016,3016,2021-02-16,FedEx,Out for Delivery
3017,3017,2024-08-21,Amazon Logistics,Processing
3018,3018,2024-10-08,USPS,Returned
3019,3019,2024-10-24,USPS,Pending
3020,3020,2024-04-02,UPS,Returned
3021,3021,2023-07-21,Bluedart,Returned
3022,3022,2022-02-17,FedEx,Shipped
3023,3023,2022-02-15,USPS,Delivered
3024,3024,2021-11-10,Amazon Logistics,Processing
3025,3025,2023-10-02,DHL,Processing
3026,3026,2023-11-08,Bluedart,Pending
3027,3027,2022-08-04,Bluedart,Out for Delivery
3028,3028,2024-02-06,Bluedart,Processing
3029,3029,2024-02-07,FedEx,Pending
3030,3030,2022-10-08,UPS,Delivered
3031,3031,2022-01-22,USPS,Pending
3032,3032,2024-10-10,Bluedart,Delivered
3033,3033,2021-03-22,UPS,Out for Delivery
3034,3034,2022-06-05,DHL,Shipped
3035,3035,2022-03-19,Amazon Logistics,Shipped
3036,3036,2021-07-25,FedEx,Processing
3037,3037,2022-03-07,FedEx,Returned
3038,3038,2021-06-21,Amazon Logistics,Returned
3039,3039,2021-11-10,Bluedart,Out for Delivery
3040,3040,2023-03-04,USPS,Pending
3041,3041,2022-02-14,DHL,Processing
3042,3042,2024-08-11,FedEx,Returned
3043,3043,2024-09-04,DHL,Shipped
3044,3044,2022-05-04,Bluedart,Returned
3045,3045,2022-07-17,USPS,Returned
3046,3046,2024-07-06,USPS,Pending
3047,3047,2023-09-05,Bluedart,Pending
3048,3048,2022-07-17,FedEx,Out for Delivery
3049,3049,2023-05-09,Amazon Logistics,Out for Delivery
3050,3050,2022-04-26,DHL,Shipped
3051,3051,2021-02-23,Bluedart,Processing
3052,3052,2021-05-10,FedEx,Processing
3053,3053,2024-10-28,Bluedart,Returned
3054,3054,2024-04-27,DHL,Processing
3055,3055,2023-04-02,FedEx,Delivered
3056,3056,2021-02-11,DHL,Processing
3057,3057,2021-02-15,Amazon Logistics,Processing
3058,3058,2023-12-21,Bluedart,Returned
3059,3059,2022-05-14,UPS,Out for Delivery
3060,3060,2023-02-09,DHL,Delivered
3061,3061,2024-03-20,Bluedart,Pending
3062,3062,2021-12-09,UPS,Out for Delivery
3063,3063,2024-11-15,Amazon Logistics,Processing
3064,3064,2021-02-28,UPS,Shipped
3065,3065,2024-08-02,Bluedart,Processing
3066,3066,2021-06-04,DHL,Shipped
3067,3067,2024-04-13,Bluedart,Out for Delivery
3068,3068,2023-09-25,DHL,Pending
3069,3069,2022-12-25,UPS,Processing
3070,3070,2022-04-27,DHL,Shipped
3071,3071,2021-06-04,Bluedart,Pending
3072,3072,2023-05-13,DHL,Shipped
3073,3073,2022-10-04,UPS,Out for Delivery
3074,3074,2023-08-16,Amazon Logistics,Pending
3075,3075,2024-11-04,UPS,Pending
3076,3076,2024-02-11,Amazon Logistics,Delivered
3077,3077,2023-10-03,DHL,Pending
3078,3078,2021-12-23,FedEx,Processing
3079,3079,2023-08-11,UPS,Pending
3080,3080,2021-12-11,UPS,Processing
3081,3081,2022-09-11,Bluedart,Delivered
3082,3082,2022-11-30,Amazon Logistics,Delivered
3083,3083,2021-06-01,Bluedart,Delivered
3084,3084,2023-01-17,DHL,Processing
3085,3085,2021-05-15,FedEx,Processing
3086,3086,2024-12-08,UPS,Processing
3087,3087,2021-05-15,Bluedart,Shipped
3088,3088,2023-04-30,USPS,Pending
3089,3089,2021-03-30,FedEx,Processing
3090,3090,2021-01-15,Bluedart,Delivered
3091,3091,2023-07-01,USPS,Delivered
3092,3092,2023-06-10,Bluedart,Out for Delivery
3093,3093,2022-05-10,FedEx,Delivered
3094,3094,2022-10-29,FedEx,Out for Delivery
3095,3095,2024-02-05,Amazon Logistics,Delivered
3096,3096,2023-02-04,USPS,Shipped
3097,3097,2022-09-08,Amazon Logistics,Processing
3098,3098,2024-07-11,FedEx,Out for Delivery
3099,3099,2021-11-05,FedEx,Returned
3100,3100,2022-06-12,Bluedart,Shipped
3101,3101,2021-07-28,FedEx,Returned
3102,3102,2022-06-28,FedEx,Out for Delivery
3103,3103,2023-12-13,DHL,Delivered
3104,3104,2024-04-11,UPS,Delivered
3105,3105,2024-07-14,FedEx,Processing
3106,3106,2024-01-03,USPS,Delivered
3107,3107,2022-07-03,USPS,Delivered
3108,3108,2022-02-07,Amazon Logistics,Processing
3109,3109,2023-09-01,DHL,Returned
3110,3110,2022-08-13,USPS,Shipped
3111,3111,2023-03-17,Bluedart,Delivered
3112,3112,2023-04-18,FedEx,Processing
3113,3113,2024-10-11,UPS,Out for Delivery
3114,3114,2021-10-07,FedEx,Processing
3115,3115,2023-07-26,Bluedart,Delivered
3116,3116,2022-11-15,DHL,Processing
3117,3117,2023-06-11,Bluedart,Shipped
3118,3118,2021-12-25,UPS,Shipped
3119,3119,2022-02-20,USPS,Processing
3120,3120,2024-08-17,DHL,Returned
3121,3121,2022-11-14,Bluedart,Delivered
3122,3122,2022-05-03,DHL,Returned
3123,3123,2023-03-04,Bluedart,Returned
3124,3124,2024-10-03,FedEx,Returned
3125,3125,2023-03-17,UPS,Pending
3126,3126,2021-11-12,UPS,Returned
3127,3127,2023-10-15,DHL,Out for Delivery
3128,3128,2024-08-07,UPS,Processing
3129,3129,2024-03-14,UPS,Shipped
3130,3130,2021-04-20,DHL,Processing
3131,3131,2021-12-02,FedEx,Delivered
3132,3132,2023-07-12,UPS,Pending
3133,3133,2021-12-28,FedEx,Delivered
3134,3134,2021-11-24,UPS,Pending
3135,3135,2023-12-18,Amazon Logistics,Processing
3136,3136,2021-06-20,UPS,Processing
3137,3137,2021-10-05,USPS,Pending
3138,3138,2022-10-08,Amazon Logistics,Delivered
3139,3139,2024-01-01,USPS,Pending
3140,3140,2023-10-11,DHL,Processing
3141,3141,2024-03-09,Amazon Logistics,Shipped
3142,3142,2023-10-05,FedEx,Delivered
3143,3143,2024-01-07,Amazon Logistics,Pending
3144,3144,2023-09-10,FedEx,Processing
3145,3145,2021-04-29,Bluedart,Processing
3146,3146,2023-07-22,FedEx,Out for Delivery
3147,3147,2024-08-01,Amazon Logistics,Out for Delivery
3148,3148,2021-12-12,Amazon Logistics,Out for Delivery
3149,3149,2024-01-30,FedEx,Shipped
3150,3150,2024-04-17,USPS,Out for Delivery
3151,3151,2021-08-23,Amazon Logistics,Shipped
3152,3152,2024-06-20,UPS,Delivered
3153,3153,2024-10-13,FedEx,Pending
3154,3154,2022-04-29,DHL,Returned
3155,3155,2023-05-06,Bluedart,Pending
3156,3156,2022-10-30,UPS,Shipped
3157,3157,2024-11-27,UPS,Delivered
3158,3158,2022-04-17,UPS,Delivered
3159,3159,2023-09-19,FedEx,Processing
3160,3160,2021-09-20,DHL,Shipped
3161,3161,2022-06-01,Amazon Logistics,Pending
3162,3162,2021-08-11,USPS,Processing
3163,3163,2021-10-20,Bluedart,Shipped
3164,3164,2022-02-04,FedEx,Delivered
3165,3165,2021-07-04,DHL,Delivered
3166,3166,2021-09-18,Bluedart,Shipped
3167,3167,2024-09-16,Bluedart,Out for Delivery
3168,3168,2022-02-08,Bluedart,Pending
3169,3169,2021-07-19,Bluedart,Delivered
3170,3170,2022-01-30,Bluedart,Processing
3171,3171,2021-01-15,FedEx,Returned
3172,3172,2023-12-13,Amazon Logistics,Pending
3173,3173,2021-08-22,Bluedart,Returned
3174,3174,2021-05-29,Amazon Logistics,Shipped
3175,3175,2024-06-18,USPS,Shipped
3176,3176,2023-04-04,Bluedart,Pending
3177,3177,2024-02-22,USPS,Returned
3178,3178,2022-07-10,FedEx,Pending
3179,3179,2022-03-25,UPS,Out for Delivery
3180,3180,2022-01-17,DHL,Pending
3181,3181,2023-08-09,USPS,Shipped
3182,3182,2024-08-04,UPS,Returned
3183,3183,2022-06-03,Amazon Logistics,Delivered
3184,3184,2023-12-28,FedEx,Delivered
3185,3185,2022-02-20,USPS,Processing
3186,3186,2023-07-22,Bluedart,Delivered
3187,3187,2024-02-25,FedEx,Shipped
3188,3188,2022-10-09,Bluedart,Out for Delivery
3189,3189,2023-12-17,USPS,Returned
3190,3190,2022-02-12,UPS,Processing
3191,3191,2023-06-11,FedEx,Delivered
3192,3192,2024-08-04,UPS,Returned
3193,3193,2022-10-15,FedEx,Pending
3194,3194,2023-03-01,USPS,Returned
3195,3195,2024-05-25,UPS,Out for Delivery
3196,3196,2022-07-15,UPS,Delivered
3197,3197,2021-10-09,Bluedart,Out for Delivery
3198,3198,2021-10-12,DHL,Returned
3199,3199,2022-12-15,USPS,Out for Delivery
3200,3200,2022-02-05,USPS,Shipped
3201,3201,2024-11-11,Amazon Logistics,Returned
3202,3202,2023-10-08,UPS,Pending
3203,3203,2021-09-04,Bluedart,Pending
3204,3204,2023-07-01,Amazon Logistics,Pending
3205,3205,2022-12-03,Bluedart,Shipped
3206,3206,2024-07-27,Bluedart,Delivered
3207,3207,2022-05-16,Bluedart,Shipped
3208,3208,2024-04-11,USPS,Shipped
3209,3209,2022-07-30,Amazon Logistics,Pending
3210,3210,2021-06-19,UPS,Shipped
3211,3211,2024-05-30,UPS,Shipped
3212,3212,2024-01-18,UPS,Processing
3213,3213,2021-10-16,UPS,Pending
3214,3214,2022-11-25,Bluedart,Out for Delivery
3215,3215,2021-06-20,DHL,Out for Delivery
3216,3216,2022-06-14,UPS,Out for Delivery
3217,3217,2021-06-18,Bluedart,Returned
3218,3218,2021-10-24,Amazon Logistics,Pending
3219,3219,2022-07-27,Bluedart,Returned
3220,3220,2024-07-11,Bluedart,Pending
3221,3221,2023-12-17,USPS,Shipped
3222,3222,2021-08-27,USPS,Processing
3223,3223,2023-12-14,Bluedart,Pending
3224,3224,2021-02-02,Bluedart,Pending
3225,3225,2024-02-13,Bluedart,Returned
3226,3226,2022-09-07,FedEx,Pending
3227,3227,2021-07-03,UPS,Pending
3228,3228,2021-03-11,Bluedart,Shipped
3229,3229,2022-02-22,UPS,Delivered
3230,3230,2024-08-25,UPS,Delivered
3231,3231,2021-04-01,Bluedart,Delivered
3232,3232,2021-02-20,Amazon Logistics,Out for Delivery
3233,3233,2021-04-16,DHL,Out for Delivery
3234,3234,2021-10-17,USPS,Shipped
3235,3235,2024-11-16,FedEx,Pending
3236,3236,2022-07-25,UPS,Out for Delivery
3237,3237,2024-05-04,Bluedart,Pending
3238,3238,2021-02-08,Amazon Logistics,Shipped
3239,3239,2022-02-13,DHL,Returned
3240,3240,2024-04-25,UPS,Pending
3241,3241,2022-07-10,UPS,Processing
3242,3242,2022-07-11,FedEx,Shipped
3243,3243,2024-11-09,Amazon Logistics,Processing
3244,3244,2021-02-16,UPS,Pending
3245,3245,2022-05-05,UPS,Pending
3246,3246,2023-09-28,Bluedart,Shipped
3247,3247,2024-07-11,FedEx,Out for Delivery
3248,3248,2023-11-01,USPS,Out for Delivery
3249,3249,2024-10-04,FedEx,Returned
3250,3250,2024-01-25,DHL,Pending
3251,3251,2022-11-11,FedEx,Pending
3252,3252,2024-09-20,USPS,Pending
3253,3253,2023-08-06,DHL,Returned
3254,3254,2023-04-11,USPS,Delivered
3255,3255,2021-12-09,DHL,Out for Delivery
3256,3256,2022-03-31,DHL,Returned
3257,3257,2021-02-22,Bluedart,Returned
3258,3258,2024-03-31,Bluedart,Out for Delivery
3259,3259,2024-06-22,DHL,Out for Delivery
3260,3260,2023-03-01,FedEx,Shipped
3261,3261,2021-11-05,FedEx,Processing
3262,3262,2023-11-11,USPS,Processing
3263,3263,2021-07-30,DHL,Pending
3264,3264,2021-07-17,FedEx,Returned
3265,3265,2023-04-28,Bluedart,Processing
3266,3266,2022-05-06,UPS,Shipped
3267,3267,2024-02-09,UPS,Returned
3268,3268,2022-08-17,USPS,Processing
3269,3269,2021-02-11,DHL,Returned
3270,3270,2023-10-18,DHL,Processing
3271,3271,2022-06-14,Bluedart,Out for Delivery
3272,3272,2021-08-17,UPS,Processing
3273,3273,2021-10-28,DHL,Out for Delivery
3274,3274,2022-05-26,USPS,Delivered
3275,3275,2021-01-30,USPS,Returned
3276,3276,2023-02-22,FedEx,Shipped
3277,3277,2024-12-29,USPS,Processing
3278,3278,2024-12-22,USPS,Delivered
3279,3279,2021-10-08,Bluedart,Out for Delivery
3280,3280,2022-02-02,DHL,Delivered
3281,3281,2022-12-26,UPS,Returned
3282,3282,2023-03-22,Amazon Logistics,Delivered
3283,3283,2023-02-02,UPS,Out for Delivery
3284,3284,2023-01-10,USPS,Shipped
3285,3285,2023-12-08,UPS,Processing
3286,3286,2024-07-13,USPS,Out for Delivery
3287,3287,2021-10-20,Amazon Logistics,Out for Delivery
3288,3288,2022-04-14,FedEx,Returned
3289,3289,2024-12-29,Bluedart,Delivered
3290,3290,2024-12-02,UPS,Shipped
3291,3291,2021-05-28,Bluedart,Processing
3292,3292,2022-09-25,USPS,Shipped
3293,3293,2024-01-26,Amazon Logistics,Delivered
3294,3294,2023-11-02,DHL,Out for Delivery
3295,3295,2024-01-07,DHL,Processing
3296,3296,2021-10-01,Bluedart,Shipped
3297,3297,2022-11-16,UPS,Out for Delivery
3298,3298,2021-06-23,DHL,Delivered
3299,3299,2023-09-18,USPS,Processing
3300,3300,2021-12-03,FedEx,Pending
3301,3301,2021-11-04,UPS,Out for Delivery
3302,3302,2023-04-15,Bluedart,Delivered
3303,3303,2022-05-29,UPS,Out for Delivery
3304,3304,2024-10-28,Amazon Logistics,Out for Delivery
3305,3305,2022-02-03,FedEx,Delivered
3306,3306,2022-05-06,UPS,Pending
3307,3307,2024-12-05,Amazon Logistics,Processing
3308,3308,2023-03-02,Amazon Logistics,Out for Delivery
3309,3309,2023-10-15,Amazon Logistics,Returned
3310,3310,2021-10-22,USPS,Returned
3311,3311,2021-10-23,DHL,Out for Delivery
3312,3312,2024-10-21,UPS,Returned
3313,3313,2021-10-28,Amazon Logistics,Returned
